ts,evento_id,evento,mercado,punto,casa,seleccion,decimal
2026-09-26T14:04:41+00:00,5e96347a5c09f2be46dc616aa404bf27,Chicago White Sox vs Colorado Rockies,totals,8.0,Bovada,Over +8,1.8700
2026-09-26T14:04:41+00:00,5e96347a5c09f2be46dc616aa404bf27,Chicago White Sox vs Colorado Rockies,totals,8.0,Bovada,Under +8,1.9500
2026-09-26T14:04:41+00:00,5e96347a5c09f2be46dc616aa404bf27,Chicago White Sox vs Colorado Rockies,totals,8.0,BetRivers,Over +8,1.8300
2026-09-26T14:04:41+00:00,5e96347a5c09f2be46dc616aa404bf27,Chicago White Sox vs Colorado Rockies,totals,8.0,BetRivers,Under +8,1.8500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,FanDuel,Milwaukee Brewers,1.6100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,FanDuel,St. Louis Cardinals,2.3800
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetOnline.ag,Milwaukee Brewers,1.6500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetOnline.ag,St. Louis Cardinals,2.4000
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,LowVig.ag,Milwaukee Brewers,1.6500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,LowVig.ag,St. Louis Cardinals,2.4000
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,DraftKings,Milwaukee Brewers,1.6100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,DraftKings,St. Louis Cardinals,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetMGM,Milwaukee Brewers,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetMGM,St. Louis Cardinals,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetUS,Milwaukee Brewers,1.6500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetUS,St. Louis Cardinals,2.3800
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,Bovada,Milwaukee Brewers,1.6400
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,Bovada,St. Louis Cardinals,2.3100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,MyBookie.ag,Milwaukee Brewers,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,MyBookie.ag,St. Louis Cardinals,2.3600
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetRivers,Milwaukee Brewers,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,h2h,,BetRivers,St. Louis Cardinals,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,FanDuel,Milwaukee Brewers -1.5,2.3600
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,FanDuel,St. Louis Cardinals +1.5,1.6100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,BetOnline.ag,Milwaukee Brewers -1.5,2.4000
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,BetOnline.ag,St. Louis Cardinals +1.5,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,LowVig.ag,Milwaukee Brewers -1.5,2.4100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,LowVig.ag,St. Louis Cardinals +1.5,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,DraftKings,Milwaukee Brewers -1.5,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,DraftKings,St. Louis Cardinals +1.5,1.6100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,BetMGM,Milwaukee Brewers -1.5,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,BetMGM,St. Louis Cardinals +1.5,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,BetUS,Milwaukee Brewers -1.5,2.4000
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,BetUS,St. Louis Cardinals +1.5,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,Bovada,Milwaukee Brewers -1.5,2.3500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,Bovada,St. Louis Cardinals +1.5,1.6200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,MyBookie.ag,Milwaukee Brewers -1.5,2.3800
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,MyBookie.ag,St. Louis Cardinals +1.5,1.6100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,-1.5,BetRivers,Milwaukee Brewers -1.5,2.1500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,spreads,1.5,BetRivers,St. Louis Cardinals +1.5,1.7100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,FanDuel,Over +7.5,1.8700
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,FanDuel,Under +7.5,1.9500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetOnline.ag,Over +7.5,1.9300
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetOnline.ag,Under +7.5,1.8800
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,LowVig.ag,Over +7.5,1.9600
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,LowVig.ag,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,DraftKings,Over +7.5,1.9200
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,DraftKings,Under +7.5,1.9000
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetMGM,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetMGM,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetUS,Over +7.5,1.9500
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,BetUS,Under +7.5,1.8700
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,Bovada,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,Bovada,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,MyBookie.ag,Over +7.5,1.9400
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,7.5,MyBookie.ag,Under +7.5,1.8700
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,8.0,BetRivers,Over +8,1.8900
2026-09-26T14:04:41+00:00,bff2944df94a062f85abadcd9aab1086,Milwaukee Brewers vs St. Louis Cardinals,totals,8.0,BetRivers,Under +8,1.8000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,FanDuel,Philadelphia Phillies,1.9400
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,FanDuel,Tampa Bay Rays,1.9100
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,MyBookie.ag,Philadelphia Phillies,1.9400
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,MyBookie.ag,Tampa Bay Rays,1.9000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,Bovada,Philadelphia Phillies,1.8900
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,Bovada,Tampa Bay Rays,1.9300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetRivers,Philadelphia Phillies,1.9300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetRivers,Tampa Bay Rays,1.8900
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,DraftKings,Philadelphia Phillies,1.9200
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,DraftKings,Tampa Bay Rays,1.9100
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetMGM,Philadelphia Phillies,1.9100
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetMGM,Tampa Bay Rays,1.9100
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetUS,Philadelphia Phillies,1.9500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetUS,Tampa Bay Rays,1.9500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,FanDuel,Philadelphia Phillies +1.5,1.4900
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,FanDuel,Tampa Bay Rays -1.5,2.6800
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,MyBookie.ag,Philadelphia Phillies +1.5,1.5300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,MyBookie.ag,Tampa Bay Rays -1.5,2.5700
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,Bovada,Philadelphia Phillies -1.5,3.0500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,Bovada,Tampa Bay Rays +1.5,1.4100
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetRivers,Philadelphia Phillies +1.5,1.5300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetRivers,Tampa Bay Rays -1.5,2.5000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,DraftKings,Philadelphia Phillies +1.5,1.5500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,DraftKings,Tampa Bay Rays -1.5,2.5000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetMGM,Philadelphia Phillies +1.5,1.5300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetMGM,Tampa Bay Rays -1.5,2.5500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetUS,Philadelphia Phillies +1.5,1.5400
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetUS,Tampa Bay Rays -1.5,2.6000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,FanDuel,Over +6.5,1.7000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,FanDuel,Under +6.5,2.1600
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,MyBookie.ag,Over +7,1.9400
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,MyBookie.ag,Under +7,1.8600
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,Bovada,Over +7,2.0000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,Bovada,Under +7,1.8300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetRivers,Over +7,1.8900
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetRivers,Under +7,1.7900
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,DraftKings,Over +7,1.9500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,DraftKings,Under +7,1.8700
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetMGM,Over +7,2.0000
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetMGM,Under +7,1.8300
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetUS,Over +7,1.9500
2026-09-26T14:04:41+00:00,bc51231e140db0366a043ea863838421,Philadelphia Phillies vs Tampa Bay Rays,totals,7.0,BetUS,Under +7,1.8700
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,DraftKings,Arizona Diamondbacks,1.9900
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,DraftKings,San Diego Padres,1.8300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,MyBookie.ag,Arizona Diamondbacks,2.0000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,MyBookie.ag,San Diego Padres,1.8500
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetMGM,Arizona Diamondbacks,2.0000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetMGM,San Diego Padres,1.8300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,FanDuel,Arizona Diamondbacks,2.0200
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,FanDuel,San Diego Padres,1.8300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetRivers,Arizona Diamondbacks,2.0000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetRivers,San Diego Padres,1.8300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,Bovada,Arizona Diamondbacks,1.9500
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,Bovada,San Diego Padres,1.8700
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetUS,Arizona Diamondbacks,2.0600
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,h2h,,BetUS,San Diego Padres,1.8600
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,DraftKings,Arizona Diamondbacks -1.5,2.6900
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,DraftKings,San Diego Padres +1.5,1.4900
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,MyBookie.ag,Arizona Diamondbacks -1.5,2.6800
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,MyBookie.ag,San Diego Padres +1.5,1.5000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,BetMGM,Arizona Diamondbacks -1.5,2.6500
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,BetMGM,San Diego Padres +1.5,1.5000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,FanDuel,Arizona Diamondbacks -1.5,2.6800
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,FanDuel,San Diego Padres +1.5,1.4900
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,BetRivers,Arizona Diamondbacks +1.5,1.5000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,BetRivers,San Diego Padres -1.5,2.6000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,Bovada,Arizona Diamondbacks +1.5,1.4400
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,Bovada,San Diego Padres -1.5,2.8500
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,1.5,BetUS,Arizona Diamondbacks +1.5,1.4800
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,spreads,-1.5,BetUS,San Diego Padres -1.5,2.8000
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,DraftKings,Over +7.5,1.8900
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,DraftKings,Under +7.5,1.9300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,MyBookie.ag,Over +7.5,1.8800
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,MyBookie.ag,Under +7.5,1.9300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetMGM,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetMGM,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,FanDuel,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,FanDuel,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetRivers,Over +7.5,1.9300
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetRivers,Under +7.5,1.8800
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,Bovada,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,Bovada,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetUS,Over +7.5,1.9100
2026-09-26T14:04:41+00:00,a0fc8eb52d64679d94e7eaa311299d74,San Diego Padres vs Arizona Diamondbacks,totals,7.5,BetUS,Under +7.5,1.9100
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,FanDuel,Athletics,2.3000
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,FanDuel,Houston Astros,1.6500
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetRivers,Athletics,2.3500
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetRivers,Houston Astros,1.6200
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,DraftKings,Athletics,2.3300
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,DraftKings,Houston Astros,1.6200
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetMGM,Athletics,2.3500
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetMGM,Houston Astros,1.6200
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,Bovada,Athletics,2.3900
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,Bovada,Houston Astros,1.6100
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,MyBookie.ag,Athletics,2.3300
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,MyBookie.ag,Houston Astros,1.6400
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,LowVig.ag,Athletics,2.3600
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,LowVig.ag,Houston Astros,1.6700
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetOnline.ag,Athletics,2.3600
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetOnline.ag,Houston Astros,1.6700
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetUS,Athletics,2.3500
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,h2h,,BetUS,Houston Astros,1.6600
2026-09-26T14:04:41+00:00,9b8ec8bc261ab6b47fd213703849325e,Athletics vs Houston Astros,spreads,1.5,FanDuel,Athletics +1.5,1.8000
