ts,evento_id,evento,mercado,punto,casa,seleccion,decimal
2026-09-25T14:05:26+00:00,c1c95aa0c77e6735bae6602eec2b42be,Boston Red Sox vs Chicago Cubs,totals,6.0,BetUS,Over +6,1.8000
2026-09-25T14:05:26+00:00,c1c95aa0c77e6735bae6602eec2b42be,Boston Red Sox vs Chicago Cubs,totals,6.0,BetUS,Under +6,2.0500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,FanDuel,Detroit Tigers,1.9300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,FanDuel,Pittsburgh Pirates,1.9300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetOnline.ag,Detroit Tigers,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetOnline.ag,Pittsburgh Pirates,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,LowVig.ag,Detroit Tigers,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,LowVig.ag,Pittsburgh Pirates,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,MyBookie.ag,Detroit Tigers,1.9200
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,MyBookie.ag,Pittsburgh Pirates,1.9300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,DraftKings,Detroit Tigers,1.9100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,DraftKings,Pittsburgh Pirates,1.9100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetUS,Detroit Tigers,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetUS,Pittsburgh Pirates,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,Bovada,Detroit Tigers,1.9000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,Bovada,Pittsburgh Pirates,1.9200
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetMGM,Detroit Tigers,1.9100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetMGM,Pittsburgh Pirates,1.9100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetRivers,Detroit Tigers,1.9100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,h2h,,BetRivers,Pittsburgh Pirates,1.9300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,FanDuel,Detroit Tigers +1.5,1.5000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,FanDuel,Pittsburgh Pirates -1.5,2.6400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,BetOnline.ag,Detroit Tigers +1.5,1.5400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,BetOnline.ag,Pittsburgh Pirates -1.5,2.6100
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,LowVig.ag,Detroit Tigers +1.5,1.5400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,LowVig.ag,Pittsburgh Pirates -1.5,2.6200
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,MyBookie.ag,Detroit Tigers +1.5,1.5500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,MyBookie.ag,Pittsburgh Pirates -1.5,2.5400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,DraftKings,Detroit Tigers +1.5,1.5300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,DraftKings,Pittsburgh Pirates -1.5,2.5400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,BetUS,Detroit Tigers +1.5,1.5400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,BetUS,Pittsburgh Pirates -1.5,2.6000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,Bovada,Detroit Tigers -1.5,2.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,Bovada,Pittsburgh Pirates +1.5,1.4300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,BetMGM,Detroit Tigers +1.5,1.5300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,BetMGM,Pittsburgh Pirates -1.5,2.5500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,1.5,BetRivers,Detroit Tigers +1.5,1.5500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,spreads,-1.5,BetRivers,Pittsburgh Pirates -1.5,2.4800
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,7.5,FanDuel,Over +7.5,1.7800
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,7.5,FanDuel,Under +7.5,2.0400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetOnline.ag,Over +8,2.0000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetOnline.ag,Under +8,1.8300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,LowVig.ag,Over +8,2.0300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,LowVig.ag,Under +8,1.8500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,MyBookie.ag,Over +8,1.9500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,MyBookie.ag,Under +8,1.8500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,DraftKings,Over +8,1.9800
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,DraftKings,Under +8,1.8400
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetUS,Over +8,2.0000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetUS,Under +8,1.8300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,Bovada,Over +8,2.0000
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,Bovada,Under +8,1.8300
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetMGM,Over +8,1.9800
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetMGM,Under +8,1.8500
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetRivers,Over +8,1.8800
2026-09-25T14:05:26+00:00,3aa03f1c80c2ca97a49e0b7548d9e647,Detroit Tigers vs Pittsburgh Pirates,totals,8.0,BetRivers,Under +8,1.8000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,FanDuel,Philadelphia Phillies,1.5800
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,FanDuel,Tampa Bay Rays,2.4400
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetOnline.ag,Philadelphia Phillies,1.5900
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetOnline.ag,Tampa Bay Rays,2.5400
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,LowVig.ag,Philadelphia Phillies,1.5900
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,LowVig.ag,Tampa Bay Rays,2.5400
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,MyBookie.ag,Philadelphia Phillies,1.6000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,MyBookie.ag,Tampa Bay Rays,2.4100
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,DraftKings,Philadelphia Phillies,1.5700
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,DraftKings,Tampa Bay Rays,2.4400
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,Bovada,Philadelphia Phillies,1.5600
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,Bovada,Tampa Bay Rays,2.4500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetUS,Philadelphia Phillies,1.5900
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetUS,Tampa Bay Rays,2.5000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetRivers,Philadelphia Phillies,1.6500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetRivers,Tampa Bay Rays,2.2800
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetMGM,Philadelphia Phillies,1.5700
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,h2h,,BetMGM,Tampa Bay Rays,2.4500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,FanDuel,Philadelphia Phillies -1.5,2.3800
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,FanDuel,Tampa Bay Rays +1.5,1.6000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetOnline.ag,Philadelphia Phillies -1.5,2.3500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetOnline.ag,Tampa Bay Rays +1.5,1.6500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,LowVig.ag,Philadelphia Phillies -1.5,2.3600
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,LowVig.ag,Tampa Bay Rays +1.5,1.6500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,MyBookie.ag,Philadelphia Phillies -1.5,2.3800
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,MyBookie.ag,Tampa Bay Rays +1.5,1.6100
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,DraftKings,Philadelphia Phillies -1.5,2.3500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,DraftKings,Tampa Bay Rays +1.5,1.6100
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,Bovada,Philadelphia Phillies -1.5,2.4000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,Bovada,Tampa Bay Rays +1.5,1.6100
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetUS,Philadelphia Phillies -1.5,2.3500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetUS,Tampa Bay Rays +1.5,1.6500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetRivers,Philadelphia Phillies -1.5,2.2500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetRivers,Tampa Bay Rays +1.5,1.6500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,-1.5,BetMGM,Philadelphia Phillies -1.5,2.3500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,spreads,1.5,BetMGM,Tampa Bay Rays +1.5,1.6200
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,FanDuel,Over +6.5,1.8500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,FanDuel,Under +6.5,1.9600
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetOnline.ag,Over +6.5,1.8900
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetOnline.ag,Under +6.5,1.9300
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,LowVig.ag,Over +6.5,1.9200
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,LowVig.ag,Under +6.5,1.9500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,MyBookie.ag,Over +6.5,1.8600
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,MyBookie.ag,Under +6.5,1.9400
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,DraftKings,Over +6.5,1.8800
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,DraftKings,Under +6.5,1.9500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,Bovada,Over +6.5,1.8300
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,Bovada,Under +6.5,2.0000
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetUS,Over +6.5,1.8700
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetUS,Under +6.5,1.9500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetRivers,Over +6.5,1.8300
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetRivers,Under +6.5,1.9700
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetMGM,Over +6.5,1.8500
2026-09-25T14:05:26+00:00,6e8b1f358bb5c3837f473e61ecb68650,Philadelphia Phillies vs Tampa Bay Rays,totals,6.5,BetMGM,Under +6.5,1.9800
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,FanDuel,New York Mets,1.7500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,FanDuel,Washington Nationals,2.1400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,MyBookie.ag,New York Mets,1.7500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,MyBookie.ag,Washington Nationals,2.1400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,DraftKings,New York Mets,1.7400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,DraftKings,Washington Nationals,2.1300
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,Bovada,New York Mets,1.7400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,Bovada,Washington Nationals,2.1300
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetMGM,New York Mets,1.7100
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetMGM,Washington Nationals,2.1500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetRivers,New York Mets,1.7200
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetRivers,Washington Nationals,2.1600
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetUS,New York Mets,1.7700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,h2h,,BetUS,Washington Nationals,2.1800
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,FanDuel,New York Mets -1.5,2.2800
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,FanDuel,Washington Nationals +1.5,1.6500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,MyBookie.ag,New York Mets -1.5,2.2700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,MyBookie.ag,Washington Nationals +1.5,1.6700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,DraftKings,New York Mets -1.5,2.1900
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,DraftKings,Washington Nationals +1.5,1.6900
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,Bovada,New York Mets -1.5,2.3000
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,Bovada,Washington Nationals +1.5,1.6700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,BetMGM,New York Mets -1.5,2.2500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,BetMGM,Washington Nationals +1.5,1.6500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,BetRivers,New York Mets -1.5,2.1200
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,BetRivers,Washington Nationals +1.5,1.7400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,-1.5,BetUS,New York Mets -1.5,2.3000
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,spreads,1.5,BetUS,Washington Nationals +1.5,1.6700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.5,FanDuel,Over +8.5,2.0400
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.5,FanDuel,Under +8.5,1.7800
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,MyBookie.ag,Over +8,1.9300
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,MyBookie.ag,Under +8,1.8800
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,DraftKings,Over +8,1.9500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,DraftKings,Under +8,1.8700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.5,Bovada,Over +8.5,2.1000
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.5,Bovada,Under +8.5,1.7700
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetMGM,Over +8,1.9100
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetMGM,Under +8,1.9100
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetRivers,Over +8,1.8300
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetRivers,Under +8,1.8300
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetUS,Over +8,1.9500
2026-09-25T14:05:26+00:00,80d706190519a0e4956a64e84e72ed94,Washington Nationals vs New York Mets,totals,8.0,BetUS,Under +8,1.8700
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,FanDuel,Baltimore Orioles,2.1600
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,FanDuel,New York Yankees,1.7400
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,MyBookie.ag,Baltimore Orioles,2.1300
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,MyBookie.ag,New York Yankees,1.7500
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,BetRivers,Baltimore Orioles,2.1800
2026-09-25T14:05:26+00:00,3fe14d478bc1ffac17198c460085ca70,New York Yankees vs Baltimore Orioles,h2h,,BetRivers,New York Yankees,1.7100
